Function Name,Description,Syntax Example,Example Output,Scope,Source URL,Category
$datediffhours,This function is used to get the total hours difference of two Date and Time fields.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$datediffhours,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$datediffhours,Output: 18,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$extractheaders,This function gets a collection of key value pairs from a value based on separator. It can only be used in WF Variable action.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$extractheaders,Parameter Sequence Description Optional / Default Value,"2
Column specifier in format [ColumnDisplayName|ColumnInternalName]
Required
We can specify column name that has the text that needs to be parsed to extract name value pairs
3
Optional Parameter
Optional
firstupper: to extract the key value with setting first character as capital letter
upper: to extract the key value with setting all characters as capital letters
lower: to extract the key value with setting all characters as small letters","1
Separator between name and value. Also, it is the separator between the value and next key
Required
Find the ‘Importance’ of the email received by SharePoint announcement list (Incoming email enabled list)
WF Variable:
WfVar: $extractheaders(:,[E-Mail Headers|EmailHeaders],firstupper)
Input:
x-sender: James@contoso.com
x-receiver: contoso@server.domain.com
Sensitivity: NORMAL
Importance: Normal
Received: from …
….
In Field Mappings: WfVar##Importance
Output: Normal
Note: Comma can’t be used like separator as it is used as function parameters separator.",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getaduserproperty,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getexpressionvalue,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspgroupmembers,This function is used to get the list of users that are present in a SharePoint group.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspgroupmembers,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspgroupmembers,Input: ‘Assigned Team’ is ‘Crow Canyon Service Request Owners’ Output: James Restivo;Crow Admin;Pavan Kumar; Note: Target column need to be either Single line of text/multiple lines of text.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspuserproperty,This function is used to get the values of Person or Group column and set the value to a single line of text column.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspuserproperty,"displayValue can be email, name, id, loginname, Userprincipalname and manager joinchar is separator like ; UserField is a person or group column placeholder",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspuserproperty,"Input: Pavan Kumar, James Restivo Output: pavan@contoso.com;james@contoso.com Note: Target column should be either Single line of text or multiple lines of text field.",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getspuserproperty,Input: James Restivo Output: Scott Restivo,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$itemsharedwith,This function is used to get the list of users for which current Item is shared with or has access to view the item.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$itemsharedwith,,,Get all users and insert in a multiple selection enabled person or group column ‘All Techinicians’,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$itemsharedwith,Input: [ID|ID] (list item ID) Output: Pavan Kumar;James Restivo;Scott Restivo Note: Target column need to be a multiple selection enabled Person or group type. {ListId} This function returns the List ID of the list on which workflow is configured on and can be set in text/note columns,"{ListId}
{ListName}
This function returns the Title of the list on which workflow is configured on and can be set in text/note columns
{ListName}
Now",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$regexreplace,"The function $regexreplace(,,) has the feature to check for a matching value based on Regular Expression and replace it with another string in a column.",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$regexreplace,,,Remove spaces in given text,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$regexreplace,Input: Title has value as “This is a Test”. Output: ThisisaTest {SiteCollectionId} This function returns the Site Collection GUID data and can be set in text/note columns,"{SiteCollectionId}
{SiteCollectionUrl}
This function returns the Site Collection URL and can be set in text/note columns
{SiteCollectionUrl}",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$Sum,This function will sum up several number fields and/or numbers,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$sum,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$sum,UtcNow,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$variablecollection,This function gets the collection of values from parameters and combines them into a single value by joining the collection of values with a separator. It can also be used to get the collection of column values from query list items.,"SharePoint Online: $variablecollection(separator,[ColumnDisplayName|ColumnInternalName])
SharePoint On-Premises: $variablecollection([ColumnDisplayName|ColumnInternalName],separator)","Combine Requester and Assigned To column values and insert in a multiple person or group column: $variablecollection(;#,[Requester|Requester],[AssignedTo|AssignedTo])
Input:
Requester: Pavan Kumar
Assigned To: James Restivo
Output:
Pavan Kumar;#James Restivo",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$querylistactionname##$variablecollection,,,Read related child tasks assignee and insert in a multiple selection person or group column on a parent item.,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$GetRelatedTasks##$variablecollection,"Input: Task 1 Assignee: Pavan Kumar Task 2 Assignee: James Restivo Output: Pavan Kumar, James Restivo Note: More than two parameters can be used in this function",,"When we have title with | as separator, and we need to use them in create item action each item separated by |, then we can define this variable collection as variable.
Input:
Title: Email | Calendar | Outlook
We can use this Wf variable of variable collection to create each item for each collection value with @{CollectionValue} as column mapping for each task when inserted in Title column mapping
Output:
Task 1 created with Email as Title
Task 2 created with Calendar as Title
Task 3 created with Outlook as Title",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$variablecollection2,"This function is similar to $variablecollection(), but the advantage of this function is to get multiple column values from each item and place in a multiple lines of text column.","SharePoint Online: $variablecollection(separator,[ColumnDisplayName|ColumnInternalName])
SharePoint On-Premises: $variablecollection([ColumnDisplayName|ColumnInternalName],separator)",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$variablecollection2,Query list,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$querylistactionname##$variablecollection2,Note: More than two parameters and multiple column placeholders can be used in this function. {WebId} This function returns the Current web GUID and can be set in text/note columns,"{WebId}
{WebUrl}
This function returns the Current web URL and can be set in text/note columns
{WebUrl}
Functions exclusively available in NITRO Custom Actions",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getuserattr,This function is used to return Email/Display Name attribute of a user based on User ID or Logged in user or a person or group column.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getuserattr,,,"Input: $getuserattr(15,Email)
Output:
pavan@contoso.com
Where ‘Pavan Kumar’ User id is 15",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getuserattr,Output: jamesr@contoso.com Where item is created by ‘James Restivo’,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$getuserattr,Output: Pavan Kumar Where logged in user is ‘Pavan Kumar’,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$jsonpath,This function is used to navigate through objects in an JSON object/array. This function takes two arguments as input. First argument is one of the following possible parameters and returns the value as per the “json path” given in second argument. Second argument is always expected to be a valid json path. First Argument possible parameters: Literal/Custom Value:,"Other column value (Place holder of current item)
Other column value (Place holder of query list action executed prior to this)
Variable value","{“MovieDatabase”: {
“movie”: [{
“name”: “The Change-Up”,
“genre”: “comedy”,
“director”: “David Dobkin”,
“Facebook_like”: 252
},
{
“name”: “Rise of the Planet of the Apes”,
“genre”: “SciFi”,
“director”: “Rupert Wyatt”,
“Facebook_like”: 472
}]
}
}
Expression: $jsonpath(JSON object, @$.MovieDatabase.movie[*].director)
Output: [“David Dobkin”,”Rupert Wyatt”]
My input is coming from a column of Query List Action (action name: TicketItem, Cities is a column name in the query list action list) result list item. And sample input is same as above,
Expression 1: $jsonpath(TicketItem##Movies, @$.MovieDatabase.*)
Output: [[{“name”:”The Change-Up”,”genre”:”comedy”,”director”:”David Dobkin”,”Facebook_like”:252},{“name”:”Rise of the Planet of the Apes”,”genre”:”SciFi”,”director”:”Rupert Wyatt”,”Facebook_like”:472}]]
Expression 2: $jsonpath(TicketItem##Movies, @$.MovieDatabase..Facebook_like)
Output: [252,472]
Expression 3: $jsonpath(TicketItem##Movies, @$..movie[(@.length-1)])
Output: [{“name”: “Rise of the Planet of the Apes”,”genre”: “SciFi”,”director”: “Rupert Wyatt”,”Facebook_like”: 472}]",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,This function is used to return required output from field value object Default value type: String Default Separator: ; (semi colon),,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,Available value types: Id Value Email Dateonly url string object,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,"Input: Requester, a person or group column value is James Restivo Output: james@contoso.com",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsefieldvalue,"Input: Category is a lookup column that has value ‘Networking’ Output: 13 where 13 is the item id of the list item ‘Networking’ in lookup list For more functions, refer this Article Applies To: SharePoint On-premises (2013/2016/2019/SharePoint Server Subscription Edition) and SharePoint Online Description:","Related articles:
S. No
.
Article
Link
1
Function: GetGroupMembers and Join
2
Function: Get Column Value For Version
3
Comprehensive List Of Functions In NITRO Studio – 2
4
Function: Format Value 2
5
Function: Append in NITRO Workflows and Custom Actions
Functions available in both NITRO Custom Actions and NITRO Workflows:",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$add,This function performs the sum of two values or adds a given time span to a date time object.,"Column Value: $add(ColumnValue,ColumnValue)
Column name: $add(([ColumnDisplayName|ColumnInternalName]),Days:Hours:Minutes:Seconds)
Query List: $add(QuerylistActionName##ColumnInternalName,ColumnValue)
Variable: $add(WFActionName##ColumnInternalName,ColumnValue)","Column Value – $add(97, 3)
Output: 100
Column name – $add([Due Date|DueDate],2:0:0:0)
Due Date: 12/2/20
Output: 12/4/20
Query List – $add(GetPurchaseItem##Price,100)
GetPurchaseItem##Price: $1000
Output: $1100
WF Variable – $add(WFaction##Price,[TaxAmount|TaxAmount])
WFaction##Price: $1000
Tax Amount: $80
Output: $1080
Note: Source and Target columns should be of type Number, currency or Date Time.",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$addmonths,This function adds a given number of months to a date time.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$addmonths,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$addmonths,Due Date: 12/2/20 Output: 5/2/21,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$addmonths,Due Date: 12/2/20 Output: 7/2/20 Note: Target field should be a Date Time column.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$calcbusinesstime,This function adds business time to a given date time. Business time configuration is read from site regional settings. Go to site settings -> site administration -> Regional settings to check the existing business time and days setup for the site.,"Column Name: $calcbusinesstime([ColumnDisplayName|ColumnInternalName],Days:Hours:Minutes:Seconds)",Created: 12/2/20,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$calcbusinesstime,Output: 12/9/20 Note: Target column should be a Date Time column,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$calcdate,This function adds specified period to a date time object.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$calcdate,,,Due date: 12/2/20,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$calcdate,Output: 5/2/21,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$calcdate,Output: 07/2/20 Note: Works with only Date Time columns.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$divide,This function divides the first value by the second value. The arguments can be either direct values or placeholders of column values from the SharePoint list item.,"Column Value:  $divide(ColumnValue,ColumnValue)
Column name:  $divide(([ColumnDisplayName|ColumnInternalName]), ([ColumnDisplayName|ColumnInternalName]))
Query List:  $divide (QuerylistActionName##ColumnInternalName,ColumnValue)
Variable:  $divide (WFActionName##ColumnInternalName,ColumnValue)",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$divide,Output: 4,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$divide,Total Cost: 30 Output: 10,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$divide,Var1##value: 30 Var2##value: 3 Output: 10,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$firstitem,This function is used in Query List actions to capture the first item ID in an item collection and store this in a variable. This allows for running iterative loops through queried items to get beyond the 100-item query limit. Used in conjunction with $lastitem([ID|ID]) and variables.,QueryListName##$firstitem([ID|ID]),,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$formatvalue,"This function returns the given lookup or user column display value. This strips out the leading information that SharePoint adds to Person or Group columns, e.g. “22;#James Restivo”",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$formatvalue,,,Requester: 22;#James Restivo,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$formatvalue,"Output: James Restivo Supported Columns in Parameters: lookup, person or group. More than two parameters can be used in this function. Note: Target column type should be string.",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$jsonpath2,This function is similar to $jsonpath() defined further below in the documentation. $jsonpath gets the output as array of objects whereas $jsonpath2() directly gives us the element from the array. First Argument possible parameters: Literal/Custom Value:,"Other column value (Place holder of current item)
Other column value (Place holder of query list action executed prior to this)
Variable value","{“MovieDatabase”: {
“movie”: [{
“name”: “The Change-Up”,
“genre”: “comedy”,
“director”: “David Dobkin”,
“Facebook_like”: 252
},
{
“name”: “Rise of the Planet of the Apes”,
“genre”: “SciFi”,
“director”: “Rupert Wyatt”,
“Facebook_like”: 472
}]
}
}
Expression: $jsonpath2(JSON object, @$.MovieDatabase.movie[*].director)
Output: David Dobkin,Rupert Wyatt",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$lastitem,This function is used in Query List actions to capture the last item ID in an item collection and store this in a variable. This allows for running iterative loops through queried items to get beyond the 100-item query limit. Used in conjunction with $firstitem([ID|ID]) and variables.,QueryListName##$lastitem([ID|ID]),,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$lookupid,"This function returns the given lookup/user column’s ID. This is used to compare ID values of lookup items. For instance, by comparing a lookup value on one item to the lookup value on another item you can verify that it is the same value.",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$lookupid,,,Requester: #22;James Restivo,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$lookupid,Output: 22,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parselookupvalue,"This function is used in column mappings (create/update item) to set the value for a lookup column. The function will try to get the item from lookup list with the text value given as parameter and returns the first item matching that value. The output is the same as the argument you add to the function, however, this will allow you to add a string of text to set the lookup column. Otherwise, you’ll need to add in the leading information that SharePoint adds. For instance, to set a Category value you could directly use “#1;Hardware Problem” in the column mapping. With this function, though, you can use “Hardware Problem” in the argument to get the same thing.","Column Value: $parselookupvalue(LookupColumnValue)
Column name: $parselookupvalue([ColumnDisplayName|ColumnInternalName])
Query List: $parselookupvalue(QuerylistActionName##ColumnInternalName)
Variable: $parselookupvalue(VarCCS1##value)","Column value – $parselookupvalue(Calendar)
Column name – $parselookupvalue([Title|Title])
Query list placeholder – “$parselookupvalue(ConfigurationItem##Title)”
Variable placeholder – “$parselookupvalue(UsersVariable##Value)”
Note: This function is only used in field mappings and the target column should be a lookup column.",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parsemetadatavalue,This function is used in column mappings (create/update item) to set the value for a Managed Metadata column. The function will try to set value for Managed Metadata column with the text value given as parameter and returns the first item matching that value.,"Column Value: $ parsemetadatavalue(MetadataValue)
Column Name: $ parsemetadatavalue([ColumnDisplayName|ColumnInternalName])
Query List: $ parsemetadatavalue(QuerylistActionName##ColumnInternalName)
Variable: $ parsemetadatavalue(VariableName##value)",,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$ parsemetadatavalue,Output: Calendar Note: This function is only used in field mappings and the target column should be a Managed Metadata column.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parseuservalue,"This function is used in column mappings (create/update item) to set the value for a user column. The function will try to ensure user from web i.e, we will try to resolve the user based on the parameter provided in the function.",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parseuservalue,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$parseuservalue,james@contoso.com ) Output: James Restivo Note: This function can be used only in field mappings and the target field should be User field.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$product,This function performs the product of (multiplies) two values.,"Column Value:  $product(ColumnValue,ColumnValue)
Column name:  $product(([ColumnDisplayName|ColumnInternalName]), ([ColumnDisplayName|ColumnInternalName]))
Query List:  $product(QuerylistActionName##ColumnInternalName,ColumnValue)
Variable:  $product(VariableName##value,ColumnValue)","Column Value – $product (25, 5)
Output: 125
Column name – $product([Price|Price],[Quantity|Quantity])
Price: $1200
Quantity: 4
Output: $4800
Query List – $product(GetPurchaseItem##Price,2)
GetPurchaseItem##Price: $1200
Output: $2400
Variable – $product(VarCCS1##value,5)
VarCCS1: $500
Output: $2500
Note: The values used in the function should be number values or should be resolved to numbers and target column should be number or currency field",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$querylistactionname##$count,This function performs the count operation on values returned from parameters. This can only be used on query list action to count the values from multiple items.,QuerylistActionName##$count([ColumnDisplayName|ColumnInternalName]),GetPurchaseItem##$count([Cost|Cost]),Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$regextract,This function is used to extract a pattern value from a string using regex expression.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$regextract,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$regextract,Subject: Printer broken [CaseId: 2] Output: 2,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$split,This function splits the string to a collection of strings using the separator.,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$split,,,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$split,"Input: Title: Re: Custom Actions NITRO Studio Output: [“Re”,”Custom Actions NITRO Studio”]​",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$split,"Input: Requester: james.restivo@contoso.com Output: [“james.restivo”, “contoso.com”]",,,Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$strcat,This function performs concatenation on given parameter values.,"Column Value: $strcat(ColumnValue,ColumnValue)
Column name: $strcat((ColumnDisplayName | ColumnInternalName),ColumnValue/([ColumnDisplayName|ColumnInternalName]))
Query List: $strcat(QuerylistActionName##ColumnInternalName,ColumnValue)
Variable: $strcat(WFActionName##ColumnInternalName,ColumnValue)","Column Value – $strcat(Crow Canyon ,rocks)
Output: Crow Canyon rocks
Column name – $strcat([Title|Title], new)
Title: Request for PTO
Output: Request for PTO new
Query List – $strcat(GetPurchaseItem##Price,100)
WF Variable – $strcat(WFaction##Title,[Title|Title])
Note: Target column should be a text or Multi Line text column. This function accepts more than two parameters.",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
$strlen,This function returns the length of the specified parameter return value.,"Column Value: $strlen(LookupColumnValue)
Column name: $strlen([ColumnDisplayName|ColumnInternalName])
Query List: $strlen(QuerylistActionName##ColumnInternalName)
Variable: $strlen(WFActionName##ColumnInternalName)","Column value – $strlen(crowcanyon)
Output: 9
Column name – $strlen([Title|Title])
Query list place holder – “$strlen(ConfigurationItem##Title)”
WF variable place holder – “$strlen(UsersVariable##Value)”
Note: Target column should be number/currency/text.",Workflows & Custom Actions,https://amalinpf.github.io/postfalls-nitro-reference/kb-html/Comprehensive%20list%20of%20Functions%20in%20NITRO%20Studio.html,
